25Y (Veres Péter utca - Vincellér utca)
47.5419680;21.6411355
47.5387835;21.6386971
47.5368968;21.6373454
47.5349888;21.6341056
47.5333312;21.6295639
47.5346332;21.6227630
47.5343423;21.6174991
47.5344173;21.6106131
47.5350043;21.6070679
47.5379924;21.6039785
47.5394944;21.6030257
47.5471080;21.5982126
47.5550943;21.5972711
47.5559167;21.5883487
AU1 (MÁV-rendelő - AUCHAN Áruház)
47.5215606;21.6249026
47.5215822;21.6280664
47.5240962;21.6354709
47.5279793;21.6384271
47.5315621;21.6400009
47.5401850;21.6317970
47.5416425;21.6230432
47.5414199;21.6162577
47.5419238;21.6081850
47.5429930;21.5920239
47.5413917;21.5855799
15Y (Doberdó utca - Lahner utca)
47.5571747;21.6109874
47.5557233;21.6151241
47.5535927;21.6188686
47.5511235;21.6196507
47.5486704;21.6140003
47.5454698;21.6094946
47.5410805;21.6098440
47.5390779;21.6105682
47.5341339;21.6176192
47.5344298;21.6218222
47.5343431;21.6268664
47.5320616;21.6303428
47.5292065;21.6314568
47.5272831;21.6328827
47.5263006;21.6383678
47.5234795;21.6452854
47.5217286;21.6506881
47.5207018;21.6551427
47.5183288;21.6581155
47.5147998;21.6556195
47.5150974;21.6571000
47.5124511;21.6645894
47.5133500;21.6655100
12 (Auguszta - Vincellér utca)
47.5612762;21.6231318
47.5557233;21.6151241
47.5535927;21.6188686
47.5511235;21.6196507
47.5482902;21.6151485
47.5460475;21.6174814
47.5402593;21.6170269
47.5355141;21.6177195
47.5343423;21.6174991
47.5336560;21.6115704
47.5294017;21.6078912
47.5287893;21.6043387
47.5270000;21.5980880
47.5214050;21.5986480
47.5178574;21.5991414
47.5140893;21.6000592
A1 (Doberdó utca - Repülőtér, Terminál)
47.5571747;21.6109874
47.5534021;21.6238440
47.5559901;21.6285604
47.5468627;21.6388517
47.5485627;21.6366824
47.5489774;21.6297739
47.5455741;21.6216588
47.5344298;21.6218222
47.5343431;21.6268664
47.5280359;21.6219682
47.5264621;21.6181517
47.5207620;21.6284134
47.4914646;21.6089778
23 (Júlia-telep - Júlia-telep)
47.5556276;21.6598440
47.5533555;21.6595643
47.5509490;21.6590840
47.5496272;21.6604097
47.5478049;21.6559304
47.5466089;21.6521401
47.5446499;21.6459100
47.5444263;21.6432643
47.5468785;21.6439924
47.5482559;21.6404201
47.5449483;21.6331962
47.5421338;21.6281790
47.5416425;21.6230432
47.5414199;21.6162577
47.5491367;21.6155856
47.5506227;21.6215330
47.5455741;21.6216588
47.5414502;21.6235993
47.5420300;21.6282680
47.5443574;21.6322424
47.5468627;21.6388517
47.5450438;21.6422156
47.5447365;21.6464514
47.5468914;21.6533609
47.5483807;21.6580043
47.5496219;21.6607687
47.5532313;21.6643679
47.5556276;21.6598440
11A (Károli Gáspár utca - Hatvan utca)
47.5551441;21.5971513
47.5492253;21.5977937
47.5449110;21.5993120
47.5392891;21.6030577
47.5378102;21.6039787
47.5343954;21.6083423
47.5340611;21.6128377
47.5341339;21.6176192
47.5326999;21.6204719
47.5303247;21.6178966
47.5297742;21.6148400
GGY (Gáspárkert utca - Főnix Csarnok)
47.5853752;21.6863801
47.5878745;21.6870561
47.5904600;21.6876300
47.5916474;21.6831412
47.5924416;21.6785028
47.5887297;21.6746795
47.5711959;21.6760325
47.5679218;21.6766178
47.5654773;21.6783240
47.5625600;21.6754900
47.5527744;21.6646352
47.5496272;21.6604097
47.5456331;21.6530208
47.5421031;21.6538524
47.5366755;21.6533408
47.5338836;21.6526520
47.5350604;21.6476750
47.5363871;21.6414477
47.5389503;21.6391180
47.5413464;21.6409010
47.5444263;21.6432643
13 (Pallag - Segner tér)
47.5965074;21.6456446
47.5945687;21.6415522
47.5867200;21.6306800
47.5786100;21.6306200
47.5742322;21.6306103
47.5641722;21.6305481
47.5608882;21.6304673
47.5567968;21.6305126
47.5562202;21.6282448
47.5506227;21.6215330
47.5455741;21.6216588
47.5408630;21.6217590
47.5372140;21.6219347
47.5326999;21.6204719
47.5303247;21.6178966
47.5288778;21.6126797
12 (Vincellér utca - Auguszta)
47.5154410;21.5996939
47.5190736;21.5991626
47.5225205;21.5986964
47.5276982;21.5989861
47.5286880;21.6047145
47.5295438;21.6101529
47.5340611;21.6128377
47.5352729;21.6181047
47.5391561;21.6173176
47.5420264;21.6176381
47.5459119;21.6177600
47.5491367;21.6155856
47.5534021;21.6238440
47.5559901;21.6285604
47.5566514;21.6307196
47.5615306;21.6307168
47.5641193;21.6307858
